0,0,0,0,0,0,8.28,0,187.6,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.089,0,148.5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,207.3,79.87,65.6,0,44.93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,184.3,40.53,635.6,146.2,229.3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,121.1,0,191.9,357
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,134.6,14.16,111.2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,290.1,39.45,0,0,61.89
0,0,0,0,0,0,0,0,50.72,0
0,0,0,0,0,45.44,0,0,257.1,17.12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.165,38.59,17.38,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106.8,0,162.7,57.37,22.5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,52.88,55.7,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24.35,132.6,80.98
0,0,0,0,0,2.692,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,299.9,0,0,0,0
0,0,0,0,0,133.4,505.6,0,60.03,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7181,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,593.8,32.04,55.38,146.1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,99,120.7,105,0,137.4
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,287.9,41.33,45.27,273.8,137.1
0,0,0,0,0,0,0,0,12.3,0
0,0,0,0,0,115,65.47,109.1,109.8,36.19
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.8,26.37,397.3,0,143
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,141.8,0,412.9,28.34,0
0,0,0,0,0,0,0,0,159.8,0
0,0,0,0,0,0,486.6,0,19.67,0
0,0,0,0,0,0,0,107,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,447.9,30.32,24.1,85.58,164
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,56.63,72.25,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,55.57,27.44,85.21,18.58,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,139.8,38.26,0,7.822,240
0,0,0,0,0,0,0,0,0,40.52
0,0,0,0,0,34,50.21,36.17,0,52.38
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,230.4,0,70.93,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,76.88,71.12,123.3,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,38.58,21.46,27.68,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,44.57,52.75,114.3,0,24.21
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.9,0
0,0,0,0,0,29.26,55.34,0,111,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14.87,23.79,0,0,101.8
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32.53,37.32,20.99,32.66,204.5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,71.63,156.3,19.16,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,96.27,32.9,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,96.75,30.05,0,0,80.14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,30.68,149.5,71.25,138.2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,82.76,0,260.7,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.99,0,0,217.9,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,398,24.46,0,0,119.8
0,0,0,0,0,82.92,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19.85,0
0,0,0,0,0,19,0,0,308.1,160.4
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,316,142.3,288.2,0,105.7
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,75.86,0,0,49.39
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,46.91,38.91,0,33.33,0
0,0,0,0,0,234.9,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,45.54,319.2,26.84,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34.58,0,0,381.8
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,150.6,221.3,111.2,0,88.05
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.924,35.9,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,35.57,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,28.78,19.51,186.7,0,106.7
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.96,10.62,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15.7,24.5,0,26.35,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33.31,32.27,141.2,64.68,34.86
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,38.96,35.02,22.12,46.68,108.8
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,239,10.5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,77.38,118.4,113.9,147.3,61.67
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,152.4,43.55,0,104.7
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,43.7,339.7,0,155.3,120.7
0,0,0,0,0,0,0,0,0,321.9
0,0,0,0,0,0,189,132.4,57.09,97.67
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,27.06,0,0,0,0
0,0,0,0,0,0,368.7,67.65,0,109.6
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,101.5,65.1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,112,130.8
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,94.76,172,0,30.48,35.47
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20.73,67.61,0,106,73.62
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,70.23,0,0,0,32.52
0,0,0,0,0,0,0,228.4,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119.5,43.74,95.95,34.04,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.54,13.2,32.33,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,62.18,83.45,0,28.72,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14.21,0,76.14,16.58,263.7
0,0,0,0,0,0,0,0,0,35.02
0,0,0,0,0,0,33.42,41.51,0,31.1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17.59,3.838,43.5,39.49
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,50.37,0,81.63
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.73,25.24,0,23.49,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17.59,16.85,42.03,17.86,188.7
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16.1,0,0,139.3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,188.6,221.4,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34.57,18.91,0,24.36,0
0,0,0,0,0,0,307.3,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.86,0,0,0
0,0,0,0,0,10.33,0,30.15,23.76,64.1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.681,0,0,115.9,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,71.82,7.69
0,0,0,0,0,0,0,59.12,0,295.4
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18.52,0,69.49,414.2
0,0,0,0,0,0,598.8,0,0,0
0,0,0,0,0,0,56.51,0,137.7,63.66
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,268.7,249,70.93,268.9
0,0,0,0,0,0,81.64,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,80.07,145.6,0,76.65,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,41.84,238.6,164.3
0,0,0,0,0,0,0,0,67.78,0
0,0,0,0,0,0,0,113,16.18,66.71
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,223.9,0,1.443,0,0
0,0,0,0,0,50.02,43.78,0,0,152
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,152.7,0,0,167.8,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,123.7,0,0,203,105.1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,49.66
0,0,0,0,0,85.39,0,190.8,18.32,5.443
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.335,27.38,61.66,26.89,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.873,59.92,532.9,3.216,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,142.8,89.48,87.4
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,35.64,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,212.1,74.95,210.5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.27,18.1,353,4.059,94.7
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,156.4,0,0
0,0,0,0,0,0,0,0,0,490.6
0,0,0,0,0,3.604,97.37,0,20.79,2.583
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11.03,116.5,181.5,97.39,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.1,39.01,48.29,0,63.42
0,0,0,0,0,0,0,0,0,17.69
0,0,0,0,0,23.34,0,0,0,518.3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20.64,0,182.2,0,230.9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,104,43.16,26.7
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,104.7,210,49.17,0,0
0,0,0,0,0,0,0,599.6,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,108.7,102.2
0,0,0,0,0,0,0,260.3,0,227
0,0,0,0,0,0,0,0,5.602,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,70.5,0,14.28,64
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,333.2,50.37,306.4,286.8,158.4
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,37.87,28.83,0,32.22,0
0,0,0,0,0,0,0,20.5,0,0
0,0,0,0,0,0,0,284.8,0,144.9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,86.53,0,0,0,106.2
0,0,0,0,0,0,0,13.05,0,0
