8.7153,19.538,0,66.394,2.7432,21.911,7.4635,13.429,0,79.432
0,0,0,0,0,0,0,0,0,0
6.4174,554.31,0,0,0,0,0,41.322,160.87,41.429
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,19.231,23.421,0,6.3662,169.56,627.03,106.08,0
0,0,0,0,0,0,0,0,0,0
20.825,10.104,0,312.63,37.043,8.9855,24.676,4.4122,0,0
0,0,0,30.596,0,0,0,0,0,0
44.953,84.695,0,0,20.276,134.84,0,0,152.15,77.379
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11.048,171.13,235.09,57.794,103.02,11.592,0,0,66.697,0
0,0,0,0,0,0,0,0,0,0
0,0,0,31.31,15.835,0,0,0,33.457,0
0,0,0,0,0,0,0,0,0,0
155.11,94.948,0,205.56,3.9183,182.67,0,2.2812,0,86.293
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
69.475,0,316.21,0,41.232,0,48.083,30.224,0,39.716
0,0,0,0,0,0,0,0,0,0
0,62.798,34.938,105.33,24.054,0,0,0,0,236.99
0,0,0,0,0,0,0,0,0,0
0,55.87,206.13,0,0,176.03,27.874,0,0,157.26
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
61.359,13.814,0,20.062,77.407,214.87,57.943,84.964,57.143,397.24
0,0,0,0,0,0,0,0,0,0
28.449,0,0,21.96,0,33.735,38.227,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,194.36,0,8.1953,197.09,0,178.92,215.45,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,300.73,0
67.689,77.162,0,34.278,65.674,0.26025,32.431,86.378,48.972,77.081
0,0,0,0,0,0,0,0,0,0
0,159.92,0.32279,0,26.35,0,0,40.962,0,11.184
0,0,0,0,0,0,0,0,0,0
39.094,0,224.82,24.224,0,51.734,0,190.37,8.5422,67.648
7.664,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,33.309,0,31.921,45.74,212.48,0,74.688,87.711,59.25
0,0,0,0,0,0,0,0,0,0
33.979,0,0,46.246,0,34.418,0,55.374,49.954,54.07
0,0,0,0,0,0,0,0,0,0
0,110.84,238.8,64.926,44.697,9.6704,0,68.058,0,266.72
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,300.21
45.568,40.232,0,0,44.256,72.788,19.652,105.95,0,0
0,0,0,0,0,0,0,0,0,0
5.0806,0,0,0,0,26.989,0,37.505,0,30.885
0,0,0,0,0,0,0,0,0,0
4.4688,0,351.4,32.439,0,0,15.671,0,107.15,74.894
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8.159,247.44,103.22,0,35.483,24.855,0,40.687,0,0
0,0,0,0,0,0,0,0,0,0
18.905,31.332,0,69.162,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,118.11,80.79,123.86,39.486,254.06,53.359,30.666,369.14,68.354
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,107.3,0
0,0,0,0,0,0,0,0,0,0
32.136,0,220.11,29.962,20.83,74.89,106,25.38,150.13,35.613
0,0,0,0,0,0,0,0,0,0
3.8571,2.8146,118.71,0,18.119,0,0,0,29.225,57.743
0,0,0,0,0,0,0,0,0,0
0,3.5428,0,0,0,0,0,95.368,229.41,0
0,0,73.126,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
88.417,117.98,168.85,0,43.16,29.691,52.463,90.466,0,46.52
0,0,0,0,0,0,0,0,0,0
0,0,99.74,82.088,0,0,47.212,0,60.115,0
0,0,0,0,0,0,0,0,31.627,0
0,20.852,0,14.679,0,0,40.651,0,6.1271,311.5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
86.007,15.785,0,19.548,30.549,219.83,0,201.55,255.67,96.723
0,0,0,0,0,0,0,0,0,0
24.206,3.0645,53.542,19.858,0,86.777,0,0,0,14.35
0,0,0,0,0,0,0,0,0,294.03
591.75,17.465,134.83,0,0,44.876,56.956,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,6.3738,196.23,0,207.39,64.696,23.906,0,217.67,0
0,0,0,0,0,0,0,0,0,125.48
0,0,0,24.086,4.8177,0,24.13,0,25.91,8.048
0,0,0,0,0,0,0,0,0,0
73.731,73.175,0,8.0586,34.344,188.72,8.7669,237.66,109.14,62.174
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,170.58,0,0,0,0
114.57,0,0,34.835,33.221,62.569,55.816,41.36,68.989,237.05
0,0,0,0,0,0,0,0,0,0
20.933,0,0,6.6347,39.714,0,9.8474,170.89,0,0
0,0,0,0,0,0,0,0,0,0
0,112.68,0,23.78,34.209,54.717,2.107,159.89,0,112.94
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,25.852,17.211,64.472,59.727,15.98,41.82,56.892,0
0,0,0,0,0,0,0,0,0,0
4.9061,59.367,0,3.4529,64.488,5.13,41.471,207.02,10.144,0
0,0,0,0,0,0,0,0,0,0
0,25.34,116.75,2.6011,38.211,16.988,3.098,0,19.424,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.9614,0
0,120.99,0,0,0,0,0,0,747.63,145.66
0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.694,0,3.3326,0,0,285.42
0,0,0,0,0,0,0,0,0,0
0,86.821,69.751,14.299,98.19,0,0,0,185.68,54.955
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
40.863,0,0,30.313,32.72,28.425,368.3,27.276,0,223.25
0,0,0,0,0,0,0,381.59,0,0
117.74,0,0,18.948,20.537,48.597,16.388,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,340.33,0,129.72,33.069,65.636,0,0,11.371
0,0,0,0,0,0,0,0,276.34,0
0,0,16.327,0,0,0,0,0,0,0
0,0,263.02,0,0,0,0,0,0,0
153.04,14.692,16.272,15.563,43.545,23.758,54.238,124.33,219.53,97.889
0,0,0,0,0,0,0,0,0,0
0,134.69,0,29.282,0,292.98,37.317,219.61,0,0
0,0,0,0,0,0,0,0,0,0
291.44,42.168,65.007,0,113.21,0,2.5769,154.54,203.61,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,10.692,18.916,19.375,0,543.62,4.685,0,0,103.56
0,0,0,0,0,0,0,134.03,0,0
10.386,100.74,163.25,20.123,0,64.264,9.4914,0,0,0
0,0,0,0,0,0,0,0,0,0
193.38,0,0,13.142,0,22.496,66.266,40.169,220.23,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
15.88,55.876,66.216,0,0,21.271,23.687,121.3,17.99,58.138
0,0,0,0,0,0,0,401.11,0,0
20.935,34.761,66.363,20.954,0,94.69,13.582,0,0,31.704
0,0,0,0,0,0,0,0,0,0
37.926,11.755,252.81,0,13.684,0,8.5342,163.28,95.096,20.01
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
105.29,21.929,287.11,67.392,57.044,22.451,40.502,27.702,0,0
0,0,0,0,0,0,0,159.38,0,0
0,0,0,0,89.618,0,17.121,0,0,21.117
0,0,0,0,0,0,0,0,0,0
31.715,67.863,207.31,25.82,26.107,48.688,0,145.77,0,123.64
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,21.699,119,33.129,39.831,0,0,157.78,192.05,6.4214
0,0,0,0,0,0,0,0,0,53.884
8.2363,39.443,43.187,0,0,38.213,56.995,0,0,3.646
0,0,0,0,126.41,0,0,0,0,0
29.025,106.33,0,22.162,0,42.076,19.448,106.31,0,18.388
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
29.98,0,197.58,23.713,0,0,79.772,12.088,172.96,112.07
0,0,0,0,209.05,0,0,65.81,0,0
0,0,45.696,5.5727,95.375,0,24.168,153.44,0,0
0,0,0,0,0,0,0,18.953,0,0
0,100.55,17.649,0,0,54.392,44.242,73.322,153.16,226.79
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
36.267,333.1,75.534,0,7.1653,87.088,0,0,179.2,0
0,0,0,0,0,0,0,0,0,0
35.423,0,0,19.95,4.6829,1.9972,14.025,112.04,26.637,28.461
0,0,0,0,0,0,0,0,0,0
0,121.84,70.657,0,0,0,0,0,0,95.445
0,0,0,0,0,0,0,46.818,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,137.86,0
63.11,25.435,158.14,15.588,0,182.38,551.29,0,0,41.365
0,0,0,0,0,0,0,0,0,0
0,145.47,0,7.1128,46.667,0,34.629,15.419,21.935,0
0,0,0,0,0,0,0,0,0,0
165.19,68.769,81.627,2.2264,114.42,76.308,0,91.668,0,0
0,0,0,0,0,187.53,0,0,0,0
0,0,0,0,0,13.157,0,0,0,0
0,0,0,0,0,108.02,0,0,0,0
0,22.913,0,59.69,0,32.181,40.238,74.543,48.53,65.728
0,0,0,0,0,0,0,0,0,0
5.9584,0,1.6538,13.88,27.352,0,9.8959,104.2,58.22,1.2594
0,0,0,0,0,0,0,0,0,0
94.768,0,49.491,0,130.34,178.55,4.6609,73.772,21.381,21.907
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,51.371,0,0
46.247,0,0,0,49.834,0,0,0,0,28.991
0,0,0,0,0,0,0,0,0,0
17.563,777.8,0,18.482,21.099,0,2.502,144.77,0,9.2632
0,0,0,0,0,0,0,0,0,0
38.775,31.557,53.126,0,31.881,9.0744,0,0,0,23.133
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
96.77,0,152.28,0,51.67,0,0,79.51,0,0
0,0,0,0,0,0,0,0,0,0
25.413,320.56,105.76,22.766,0,0,17.491,70.258,0,0
0,0,0,0,0,0,0,0,0,0
31.975,73.597,197.84,8.6111,65.752,0,0,172.53,83.001,27.978
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,33.102,0,0
308.41,66.97,128.83,106.38,0,41.41,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7.8106,88.877,51.593,0,0,0,0,0,117.82,7.7278
0,0,0,0,0,0,0,0,0,0
22.885,0,0,4.0664,0,5.8534,385.76,2.8981,70.799,18.974
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,134.66,259.99,22.92,116.36,72.218,0,0,318.84,0
0,0,0,0,0,0,0,0,0,0
