0,181.85,8.3438,95.982,102.41,174.36,0,0,200.95,87.754,74.398,46.271,87.542,17.895,167.61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,113.52,0,0,0,0,0,0,0,0,0,0
73.086,36.356,104.49,158.92,62.949,0,0,69.425,0,0,15.775,98.559,0,221.7,2.9732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53.102,0,0,218.64,44.422,33.071,66.066,0,88.643,0,0,88.431,4.7799,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.439,0,32.681,88.053,89.897,0,0,128.58,149.75,169.14,0,58.882,176.89,81.83,241.32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.416,91.883,62.387,191.07,83.01,328.54,63.451,88.07,0,18.893,85.206,55.284,25.347,172.19,55.278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.239,119.81,0,0,13.861,188.05,0,0,8.4967,0,0,0,0,0,259.88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.93,0,154.93,173.05,0,0,104.22,142.73,69.512,466.4,223.31,22.127,147.27,161.67,50.088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1372,90.433,32.323,0,0,43.267,89.906,0,95.025,0,0,119.2,0,0,214
0,0,0,0,0,0,0,0,649.42,0,0,0,0,0,0
0,116.01,2.277,0,0,353.27,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.63,12.101,64.439,134.83,112.96,327.47,59.717,7.4891,102.63,3.0839,125.97,0,0,22.917,57.673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27.782,0,0,97.334,0,58.506,0,211.78,0,0,48.075,45.666,76.202,22.318
0,0,0,0,0,0,0,0,127.74,0,0,0,0,0,197.07
127.4,0,13.025,0,39.637,0,0,93.875,0,0,183.65,33.056,64.818,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.66
0,61.022,127.7,0,122.29,204.78,12.354,0,568.61,0,127.96,0,0,184.51,67.558
0,0,0,42.253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.638,13.185,105.08,120.88,82.124,31.654,119.55,127.09,217.74,327.52,110.92,96.041,227.8,82.888,169.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.64,0,0,77.33,9.248,0,78.003,28.709,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.64,0,45.822,8.8974,58.746,120,7.7853,0,0,0,0,39.759,50.927,57.296,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,123.63,0,156.53,0,0,0,139.55,242.64,216.87,137.83,26.259,189.11,176.63,160.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.6671,0,1.5892,43.426,0,0,0,57.593,0,5.9208,0,13.504,37.31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88.3,0,0,308.22,0,18.81,159.46,0,286.18,182.19,79.277,72.288,0,161.81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.14,119.77,97.666,164.02,69.646,122.95,137.09,130.24,54.25,148.26,201.68,82.918,51.495,151.18,151.67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.95,7.8398,3.4947,0,14.857,69.829,139.14,32.399,0,11.693,0,0,4.5226,59.836,62.757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19.634,110.49,123.55,179.27,0,45.988,122.61,0,88.838,201.43,96.916,16.758,234.23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.8718,0,0,0,0,0,0,0,0,0,0
199.29,182.76,127.42,119.81,66.068,101.85,0,0,28.493,0,20.519,0,0,175.61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,109.45,35.533,126.99,17.523,46.324,0,0,0,0,34.262,2.2855,16.743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,96.637,0,119.38,148.58,143.61,165.34,21.559,0,139.25,45.253,43.335,134.65,0,199.13
0,0,0,0,0,0,0,0,0,23.288,195.45,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.03,153.92,77.464,158.03,48.099,196.56,53.532,21.54,149.03,102.72,97.656,0,84.827,213.26,42.462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.942,27.899,0,0,0,323.5,0,0,82.546,0,50.894,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19.518,0,0,0,0
84.946,295.46,173.84,82.217,171.99,0,13.384,102.03,157.85,170.28,231.69,84.146,0,123.49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.06,0,0,118.56,24.956,54.873,122.15,105.71,31.577,143.73,70.767,0,99.788,33.055,160.06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,108.73,69.814,1.4163,15.682,0,20.65,0,289.27,52.422,0,18.974,78.037,1.0294,167.23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.22,0,75.92,265.06,0,129.34,58.313,0,0,183.83,215.18,35.503,99.655,66.898,0
0,0,0,3.104,0,0,0,0,10.333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.42,11.633,14.11,79.284,160.01,59.112,50.721,10.429,0,183.13,60.761,83.407,88.492,38.464,111.91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.4028,0,0,108.77,9.7412,0,0,0,26.52,109.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.748,139.66,0,48.06,103.06,50.082,55.416,0,0,120.19,122.55,4.0453,53.089,69.762,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.768,152.51,207.34,0,0,152.95,0,120.32,20.319,104.45,167.19,0,24.546,94.549,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,102.23,226.77,0,210.99,0,0,0,22.24,9.1773,15.804,4.3665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.01,0,136.2,21.922,0,0,65.284,45.692,144.35,114.08,129.95,0,59.34,0,178.45
0,0,0,61.275,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42.344,0,0
91.053,16.455,0,0,179.76,118.36,228.49,135.59,173.28,103.17,78.377,152.44,185.91,34.384,193.99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46.846,165.86,17.097,134.86,0,9.3907,42.238,4.3017,122.57,80.994,52.755,52.182,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.498,54.833,0,0,0,34.214,140.59,0,0,0,0,185.08,54.78,0,172.99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.24,200.12,90.911,191.96,171.29,126.92,92.574,177.5,176.99,0,118.81,0,0,166.63,208.94
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.2197,116.62,0,25.733,0,44.914,0,137.91,0,19.686,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.008,57.255,7.8121,51.883,126.54,0,168.3,0,0,64.526,51.896,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14.703,0,336.33,0,0,0,0,0,0
164.37,46.802,62.056,163.96,142.49,0,206.09,99.171,141.99,0,0,251.75,15.283,192.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.05,56.414,84.687,19.494,0,80.353,194.17,0,62.599,181.81,58.087,0,6.5384,0,12.099
0,0,0,0,0,0,0,0,0,0,0,0,180.65,0,0
0,23.962,324.28,289.21,197.75,22.427,187.14,179.76,137.99,35.72,0,459.26,85.001,70.134,231.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.4,0,0,17.53,0,22.818,0,0,166.56,114.04,36.581,67.302,233.74,254.2,162.08
0,0,0,0,294.73,0,105.06,88.772,0,0,74.688,0,0,0,0
172.32,0,29.623,0,0,0,58.522,0,194.26,0,120.07,0,148.66,0,0
0,0,0,0,0,0,151.98,0,0,0,0,0,0,0,0
0,142.43,0,0,156.04,85.243,0,0,0,0,37.323,379.48,0,0,60.251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.73,0,366.14,44.289,262.3,256.6,384.15,497.79,62.227,175.27,0,67.893,106.93,0,325.32
0,0,0,0,0,0,0,0,0,0,0,310.58,0,0,0
50.644,28.341,45.911,44.707,0,0,13.498,13.039,0,11.187,56.278,50.354,0,0,0
0,0,0,0,0,0,0,0,0,65.803,0,130.24,53.457,0,0
0,93.591,30.14,0,0,205.27,0,51.542,128.6,0,15.91,35.562,0,81.826,38.637
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.476,50.815,0,10.337,166.67,483.19,0,113.57,73.589,19.367,0,0,0,45.26,85.852
0,0,0,0,0,0,0,0,0,0,0,0,15.893,0,0
0,0,31.475,97.572,0,0,139.36,0,101.31,224.72,38.439,2.9931,77.535,0,364.02
0,0,0,0,0,0,21.249,0,0,0,0,0,0,0,0
95.568,132.36,432.44,18.983,92.837,0,346.22,232.07,0,585.26,467.02,762.22,374.99,131.16,79.178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.45,16.742,0,239.1,0,3.6756,0,87.718,0,0,43.904,0,195.47,0,88.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.94,0,88.675,43.553,46.642,0,338.43,0,124.21,43.988,0,0,0,16.259,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,234.22,0,129.29,10.705,0,0,77.003,102.06,222.02,147.21,0,416.53,0,86.269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.959,29.069,297.34,205.56,154.92,187.15,242.05,158.75,146.15,210.53,361.76,478.86,54.658,70.758,111.89
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.5317,156.54,21.741,0,60.062,52.536,0,0,0,22.238,0,0,24.202,32.031
0,0,0,0,0,0,0,0,85.387,0,0,0,0,0,0
0,37.886,93.514,227.59,0,0,0,45.313,0,0,137.99,39.691,138,129.49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,130.12,0,0,0,0,0,2.0161,63.693,0,0,0,82.167,0
0,0,0,0,0,0,218.65,0,0,0,0,0,0,0,0
0,64.925,25.555,0,0,77.091,0,32.307,0,0,89.556,0,77.511,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.803,0,167.27,0,106.12,196.04,0,27.982,0,295.94,277.41,0,25.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,36.44,0,357.86,0,0,0,0,0,0
495.55,37.568,54.37,158.47,0,36.178,130.2,238.11,31.437,384.93,143.34,26.172,248.98,249.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.035,21.138,0,0,439.88,0,47.654,198.18,28.518,0,0,0,0,55.509,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.29,121.82,107.82,320.16,507.06,9.5694,223.76,147.31,72.56,372.52,0,0,126.18,0,206.66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37.727,0,0,0,0,0,0,0,0,0,0,0
26.018,0,122.44,0,292.79,298.9,312.09,421.12,0,0,120.36,72.76,223.91,36.282,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.416,294.44,0,55.812,43.774,0,116.95,0,32.272,0,0,169.48,80.774,23.162
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,130.15,0,0,0,0,48.019,58.368,51.532,294.25,192.18,0,80.568,0,261.92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.166,0,15.229,82.54,0,125.47,0,0,0,2.2614,346.84,18.762,393.34,356.36,0
0,0,0,0,0,0,0,0,0,99.254,0,0,0,0,0
0,194.78,0,0,0,0,0,0,0,15.123,321.52,0,33.689,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.497,86.268,260.11,9.0403,223.05,0,193.24,56.943,71.209,368.25,339.53,269.73,0,235.27,259.08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,498.68,0,141.12,0,0,0,0,0,0
656.8,0,126.29,452.29,155.61,92.956,30.996,109.18,45.919,287.79,229.49,0,0,50.823,191.1
0,91.183,0,0,0,0,0,0,0,0,0,0,0,0,0
296.93,0,220.06,0,0,37.549,0,0,0,0,138.99,106.56,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,77.464,402.1,154.32,0,0,0,0,288.88,63.591,50.943,0,300.34
0,0,0,0,0,459.86,0,0,0,0,0,0,11.839,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.19,0,14.708,108.28,0,0,272.76,0,53.831,204.69,9.8815,284.39,0,160.91,143.93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.42,0,67.203,0,0,0,31.112,0,0,48.731,0,213.13,0,18.427,145.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.81,0,267.62,0,0,115.93,511.81,363.31,236.06,203.92,86.553,596.22,46.833,220.75,0
0,0,0,120.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.4259,0,0,0,0,0,0,0,0,0
109.32,15.948,0,181.24,136.88,220.09,0,138.89,51.693,212.59,193.05,0,0,27.16,118.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.531,2.3508,22.5,150.61,0,18.041,0,32.91,0,0,83.727,277.69,0,0
0,0,0,0,0,18.219,0,0,0,0,0,0,0,0,0
27.504,83.351,43.215,74.784,0,137.39,89.821,93.964,0,0,0,0,160.02,27,51.184
0,0,0,0,0,0,0,0,0,0,58.017,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.728,138.03,0,0,176.99,122.47,0,126.5,50.159,190.37,25.343,110.59,325.3,0,324.02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.05,27.585,55.279,0,0,0,24.959,0,0,0,43.934,79.54,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.823,0,63.02,0,0,142.98,22.469,0,32.493,0,0,0,138.06,50.715,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,612.88,0,0,0,0,330.5,34.32
0,0,0,0,223.74,132.39,102.98,82.916,353.17,421.66,139.74,98.225,175.51,101.16,474.76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,78.663,19.154,20.483,78.759,0,0,0,0,145.23,0,41.138,0,145.88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79.068,5.6299,0,0,9.0636,0,11.488,0,75.864,123.11,80.582,122.75,43.085,0
166.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.34,0,133.37,92.237,45.428,58.87,100.79,110.37,129.56,0,138.13,19.975,0,27.018,147.78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.02,0,0,95.482,0,0,90.64,47.431,0,27.848,39.023,43.933,27.946,82.795,58.554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252.27,0,132.79,174.28,302.01,47.099,148.49,205.41,33.975,0,51.326,24.378,72.656,0,230.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.3221,0,0,0,0,330.59
0,19.397,18.628,246.48,452.8,0,60.775,222.58,120.25,0,0,88.473,352.21,58.571,139.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,169.9,0,0,0,0,0,0,0,50.052,163.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.83,115.25,0,419.41,348.38,0,224.4,319.89,37.183,0,0,284.73,18.801,12.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49.928,0,0,23.735,0,117.08,206.09,0,0,68.561,150.12,397.13,0,108.46
0,0,0,0,399.13,0,0,0,0,0,0,0,0,0,0
74.815,0,0,0,0,60.415,51.776,0,0,0,130.23,0,0,0,6.3514
0,0,0,0,300.7,0,0,0,0,0,0,0,0,0,0
0,0,197.2,344.48,0,68.504,0,569.36,132.95,0,0,0,132.78,322.39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.275,62.807,0,0,568.9,176.52,0,321.84,56.57,0,84.651,172.04,23.066,21.751,151.5
0,0,0,0,0,0,36.038,0,0,0,0,0,0,0,0
9.8123,58.337,0,0,35.828,0,80.309,5.7271,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.891,0,232.92,491.57,0,123.83,96.222,66.326,194.27,513.7,196.64,198.91,0,217.98,339
0,0,0,0,0,293.35,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.512,66.323,81.544,0,0,113.59,41.643,39.246,0,0,0,134.68,83.742,29.378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.592,0,0,154.09,151.14,0,0,22.53,0,0,50.818,22.863,12.216,77.032
0,0,0,0,0,23.284,0,0,0,0,0,0,0,0,0
170.54,76.384,142.81,0,99.3,129.88,253.32,77.967,259.02,415.23,281.43,48.408,391.69,238.31,293.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60.939,9.0363,0,61.287,117.25,0,37.984,0,306.03,13.947,130.84,155.88,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.2474,65.137,0,0,78.848,0,11.533,0,5.7814,27.414,0,3.1536,0,0
0,0,0,49.215,0,0,0,0,0,0,0,0,0,0,0
90.929,0,39.18,6.5778,0,43.22,27.549,0,269.04,2.1044,0,8.1211,331.49,44.016,67.667
0,0,0,237.38,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95.277,134.75,534.11,79.086,109.63,115.05,141.16,123.44,131.33,183.46,60.628,0,0,83.672
0,0,0,78.434,0,0,0,0,0,0,0,0,0,0,0
146.27,8.9267,39.364,0,0,0,0,123.63,9.5016,0,0,12.67,0,0,248.53
0,1.2286,0,0,0,0,0,0,0,0,0,0,0,0,0
190.88,28.531,7.1489,5.3553,89.056,22.579,25.108,110.88,0,179.02,85.05,92.317,0,38.959,1.9063
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.351,22.766,0,35.614,0,0,0,107.81,0,0,0,154.22,125.64,444.36,62.399
0,104.73,0,232.51,0,0,0,0,0,0,0,0,0,0,195.5
108.03,110.87,0,0,0,0,103.34,0,0,42.966,137.33,8.1673,0,0,65.222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.653,3.7178,85.272,118.06,171.64,70.694,147.52,110.55,121.41,5.784,56.648,0,0,21.531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,167.21,425.97,368.75,772.6,155.98,269.62,75.903,183.5,401.15,0,349.36,19.965,302.11
273.33,220.48,0,0,0,0,0,0,0,0,0,0,0,5.2064,20.909
0,0,0,0,0,0,0,0,0,242.39,0,104.8,0,170.86,147.54
0,0,0,0,0,0,0,0,0,0,71.558,0,0,0,0
61.713,111.35,0,0,0,0,0,0,36.98,325.31,361.95,0,28.078,24.873,227.34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.22,25.267,33.981,184.58,0,0,142.56,0,71.033,341.17,76.597,139.53,0,235.85,0
34.469,144.1,0,0,0,0,0,0,0,0,271.25,0,0,0,0
14.48,26.839,0,0,0,0,52.357,39.781,0,17.58,63.042,172.17,31.158,79.015,0
0,0,0,0,0,0,34.924,0,0,0,0,0,0,0,0
263.8,0,400.38,392.1,319.8,373.79,305.97,254.61,57.475,148.33,0,146.1,0,0,42.71
