0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71.02,0,31.1,118.1,75.86,127.9,94.13,58.46,65.22,75.3,171,216.6,45.22,110.4,236.2,0,0,0,199.6,22.46,0,0,0,48.22,152.42,11.633,14.11,79.284,160.01,59.112,50.721,10.429,0,183.13,60.761,83.407,88.492,38.464,111.91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,43.18,12.67,0,0,50.82,34.28,0,0,15.09,89.41,0,74.83,0,0,0,43.8,0,93.3,8.896,0,25.57,0,25.63,59.39,0,0,0,0,0,4.4028,0,0,108.77,9.7412,0,0,0,26.52,109.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22.22,59.07,0,0,8.277,98.47,0,53.14,289.3,76.93,60.57,305.1,103.1,337.3,160.6,575.9,28.91,0,181.8,153.8,679.9,146.6,4.75,34.748,139.66,0,48.06,103.06,50.082,55.416,0,0,120.19,122.55,4.0453,53.089,69.762,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62.32,63.22,55.21,0,0,0,172.8,0,210.1,256.1,0,85.67,108.7,0.2621,0,0,45.57,86.69,27.25,21.3,80.21,0,58.35,93.768,152.51,207.34,0,0,152.95,0,120.32,20.319,104.45,167.19,0,24.546,94.549,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.32,289,4.987,0,81.5,0,0,0,194.2,10.94,382.3,0,59.33,74.43,0,0,0,0,0,0,102.23,226.77,0,210.99,0,0,0,22.24,9.1773,15.804,4.3665
0,0,0,0,0,0,0,0,36.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.6,103.7,0,0,104.2,106.3,0,40.57,318.9,193.6,66.74,126.8,54.56,43.03,173.9,0,0,0,54.68,0,60.42,0,65.33,66.97,205.9,122.01,0,136.2,21.922,0,0,65.284,45.692,144.35,114.08,129.95,0,59.34,0,178.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.047,0,0,0,0,0,0,0,0,0,0,0,0,61.275,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.344,0,0
81.6,568.6,0,131.9,95.43,558.1,134.2,0,273.3,0,11.24,75.81,0,0,203.1,0,0,0,8.347,32.24,16.86,71.56,70.05,0,0,91.053,16.455,0,0,179.76,118.36,228.49,135.59,173.28,103.17,78.377,152.44,185.91,34.384,193.99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,212.1,0,109.5,108,2.715,61.18,3.659,152,0,0,0,352.9,44.84,15.36,0,143.7,0,0,3.665,0,46.846,165.86,17.097,134.86,0,9.3907,42.238,4.3017,122.57,80.994,52.755,52.182,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.1,0,174.2,0,0,0,0,101.5,128.3,0,74.4,136.6,39.48,166.3,0,239.5,138.8,40.97,0,0,0,77.28,0,0,103,52.498,54.833,0,0,0,34.214,140.59,0,0,0,0,185.08,54.78,0,172.99
0,0,338.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21.3,0,33.85,0,185.6,347.2,30.98,89.68,31.83,93.56,90.5,129.2,543.1,0,0,153.1,0,0,37.24,0,155.6,0,263,157.24,200.12,90.911,191.96,171.29,126.92,92.574,177.5,176.99,0,118.81,0,0,166.63,208.94
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,82.14,0,0,0,0,59.04,85.79,65.54,0,3.499,10.88,76,0,0,0,0,82.4,0,0,0,36.71,0,0,0,0,4.2197,116.62,0,25.733,0,44.914,0,137.91,0,19.686,0
133.8,105.5,0,0,0,107.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.06,0,0,45.67,30.48,80.06,31.83,0,7.615,14.65,236.6,0,232.2,54.14,25.84,19.97,140.7,193.5,0,0,136.8,284.2,118.9,117.2,12.008,57.255,7.8121,51.883,126.54,0,168.3,0,0,64.526,51.896,0,0,0,0
0,425.1,0,0,0,413,0,0,0,0,289.7,0,0,0,0,0,0,0,0,0,0,31.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,59.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.655,0,0,0,0,0,0,0,14.703,0,336.33,0,0,0,0,0,0
138.7,107,107.9,101.9,200.7,115.4,0,138.3,421.7,124.1,349.4,0,0,0,50.72,112.8,0,0,22.69,17.73,66.59,56.94,0,114.4,112.9,164.37,46.802,62.056,163.96,142.49,0,206.09,99.171,141.99,0,0,251.75,15.283,192.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2,0,30.52,210.7,0,0,19.53,0,0,247.3,0,20.08,0,230.4,0,38.16,0.05097,129.5,73.75,43.91,407.4,1.949,0,0,0,39.05,56.414,84.687,19.494,0,80.353,194.17,0,62.599,181.81,58.087,0,6.5384,0,12.099
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.65,0,0
161.5,214.1,169.3,0,25.64,155.9,0,194.6,51.92,0,0,138.7,98.53,156.1,0,236.3,236.8,634.2,44.51,357.5,226.7,69.29,372.4,0,0,0,23.962,324.28,289.21,197.75,22.427,187.14,179.76,137.99,35.72,0,459.26,85.001,70.134,231.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.22,61.92,0,124.9,113.6,109.5,172.7,0,119.7,0,85.6,85.09,0,101.7,53.79,205.3,0,29.97,106.3,22.14,7.308,0,105.8,277.1,207.4,0,0,17.53,0,22.818,0,0,166.56,114.04,36.581,67.302,233.74,254.2,162.08
0,0,0,30.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.2,0,0,0,0,0,0,0,0,0,294.73,0,105.06,88.772,0,0,74.688,0,0,0,0
47.4,20.04,137.9,518.1,27.87,23.75,0,63.88,0,0,0,61.42,18.25,76.34,101.7,0,202.4,163.8,0,0,178.6,0,0,0,0,172.32,0,29.623,0,0,0,58.522,0,194.26,0,120.07,0,148.66,0,0
0,0,0,0,0,0,0,24.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.98,0,0,0,0,0,0,0,0
248.1,0,0,208.5,256.7,0,184.6,91.15,158.5,0,765.2,100.8,0.7934,0,0,0,0,0,0,323.1,253,0,0,0,59.43,0,142.43,0,0,156.04,85.243,0,0,0,0,37.323,379.48,0,0,60.251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.82,0,165.3,141.8,261,0,202.5,171.4,58.87,205.4,0,499.3,125.6,430.7,464.5,280,0,53.32,266.8,132.2,0,0,39.39,183.3,0,86.73,0,366.14,44.289,262.3,256.6,384.15,497.79,62.227,175.27,0,67.893,106.93,0,325.32
200.5,0,0,51.15,0,0,0,0,0,0,0,0,0,0,0,0,0,263.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.58,0,0,0
0,0,0,0,0,0,11.38,0,0,0,93.6,0,206.7,60.18,0,233.8,0,0,29,13.04,17,0,0,13.38,0,50.644,28.341,45.911,44.707,0,0,13.498,13.039,0,11.187,56.278,50.354,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.803,0,130.24,53.457,0,0
0,503.8,0,0,0,511.7,36.73,304.2,46.51,41.43,175.7,488.4,0,85.71,0,245.8,88.69,0,35.87,3.537,0,303.5,54.95,0,102.3,0,93.591,30.14,0,0,205.27,0,51.542,128.6,0,15.91,35.562,0,81.826,38.637
0,144.7,0,0,0,126.3,200.4,0,0,0,0,6.162,0,0,0,0,0,2.235,0,0,0,43.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.78,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.58,156.2,88.94,50.48,294.4,141.4,132.9,62.86,290.8,0,2.544,181.3,131.1,37.15,0,23.14,109.6,235.7,60.2,214.1,111.9,262.5,336.5,18.78,125.2,33.476,50.815,0,10.337,166.67,483.19,0,113.57,73.589,19.367,0,0,0,45.26,85.852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.893,0,0
0,31.77,0,299.4,24.25,22.89,0,0,0,0,0,189.2,0,33.74,0,0,0,55.59,0,8.533,13.73,119.1,0,67.45,0,0,0,31.475,97.572,0,0,139.36,0,101.31,224.72,38.439,2.9931,77.535,0,364.02
0,0,0,0,0,0,0,0,0,0,0,375.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.249,0,0,0,0,0,0,0,0
88.27,363.3,121,0,170.3,256.5,106.9,199.8,51.9,258.3,261.4,143.3,60,427.3,424.2,0,183.9,235,0,70.14,326.3,277.3,573.1,412.7,0,95.568,132.36,432.44,18.983,92.837,0,346.22,232.07,0,585.26,467.02,762.22,374.99,131.16,79.178
0,0,326.4,0,0,0,0,0,0,0,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,236.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31.42,0,0,0,0,0,172.3,0,0,0,277.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227.9,0,51.71,0,226.5,53.96,283.6,2.72,0,177.6,0,45.3,71.89,577.7,257,121.9,239.6,40.34,0,114.4,202.3,0,136.8,185.2,182.45,16.742,0,239.1,0,3.6756,0,87.718,0,0,43.904,0,195.47,0,88.51
0,0,0,0,0,0,0,0,0,0,0,79.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,179.5,417.9,0,0,0,0,97.57,360.4,0,69.11,60.26,0,0,0,0,289.9,0,105.2,363.8,21.87,0,190.1,134,120.94,0,88.675,43.553,46.642,0,338.43,0,124.21,43.988,0,0,0,16.259,0
17.68,0,0,296.5,30.64,0,22.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.95,0,252.6,46.28,147.7,0,161.2,209.5,0,96.29,0,146.2,295.6,7.793,0,0,391.8,941.3,69.76,261.3,157.1,127.9,0,53.26,0,0,234.22,0,129.29,10.705,0,0,77.003,102.06,222.02,147.21,0,416.53,0,86.269
0,42.54,0,0,0,35.32,0,0,0,0,0,0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,882.5,25.9,137.2,386.5,883.3,145.2,252.8,0,0,0,171.5,0,295,203.6,112.9,33.21,74.48,8.205,5.292,0,0,485.9,110,128.1,93.959,29.069,297.34,205.56,154.92,187.15,242.05,158.75,146.15,210.53,361.76,478.86,54.658,70.758,111.89
0,0,0,0,9.785,0,0,0,0,0,0,28.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.64,0,93.32,15.3,64.74,0,0,26.84,0,0,0,0,201.1,90.3,0,60.4,80.91,88,65.37,114,0,45.53,0,102.5,11.43,0,3.5317,156.54,21.741,0,60.062,52.536,0,0,0,22.238,0,0,24.202,32.031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.387,0,0,0,0,0,0
0,128.9,0,179.9,100.2,172.1,23.35,22.8,0,90.48,169.4,0,2.491,26.11,551.7,0,169.3,77.01,0,105.3,0,188.3,0,0,49.87,0,37.886,93.514,227.59,0,0,0,45.313,0,0,137.99,39.691,138,129.49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.8,0,0,0,120.6,0,55.22,0,92.46,74.44,0,159.6,18.41,479.5,44.64,81.3,0,66.91,164.1,0,115.4,129.1,0,0,0,0,0,130.12,0,0,0,0,0,2.0161,63.693,0,0,0,82.167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.65,0,0,0,0,0,0,0,0
0,0,1.454,0,0,0,23.28,0,4.069,0,0,0,0,230.1,48.11,0,0,0,28.45,0,0,11.37,173.5,0,0,0,64.925,25.555,0,0,77.091,0,32.307,0,0,89.556,0,77.511,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.7,456.1,0,0,54.24,441.1,180.2,0,109.4,0,136.1,0,380,0,22.88,0,29.57,63.66,175.3,0,307,350,157.8,405.1,95.85,0,24.803,0,167.27,0,106.12,196.04,0,27.982,0,295.94,277.41,0,25.022,0
0,66.25,0,0,0,35.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5,0,0,0,0,274.3,0,0,0,0,0,0,0,36.44,0,357.86,0,0,0,0,0,0
0,0,53.07,93.64,127.9,0,0,0,204.2,111.1,63.81,120.9,35.41,0,0,86.6,88.15,85.93,0,0,74.19,0,0,64.36,0,495.55,37.568,54.37,158.47,0,36.178,130.2,238.11,31.437,384.93,143.34,26.172,248.98,249.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.31,74.76,0,166.4,197.7,75.37,0,0,0,50.13,44.12,0,0,145.6,0,10.15,223,0,38.6,10.06,0,0,0,0,0,12.035,21.138,0,0,439.88,0,47.654,198.18,28.518,0,0,0,0,55.509,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.99,16.15,41.83,89.73,15.61,0,0,341.7,81.6,124.4,115,0,0,116.1,130.2,0,0,48.22,0,0,0,54.31,0,15.17,107.2,253.29,121.82,107.82,320.16,507.06,9.5694,223.76,147.31,72.56,372.52,0,0,126.18,0,206.66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.727,0,0,0,0,0,0,0,0,0,0,0
0,23.78,56.1,307.8,395.6,27.87,106.6,0,24.69,21.32,59.18,392,0,505.1,76.95,87.72,102.4,515.4,0,103.6,224,266.4,0,0,228.8,26.018,0,122.44,0,292.79,298.9,312.09,421.12,0,0,120.36,72.76,223.91,36.282,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.79,70.57,0,33.02,22.73,87.75,0,18.52,0,0,0,269.7,0,20.56,14.84,0,2.481,33.06,15.97,0,19.71,491.1,0,0,0,16.416,294.44,0,55.812,43.774,0,116.95,0,32.272,0,0,169.48,80.774,23.162
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,337.7,59.7,0,108,369.6,0,0,68.24,276,129.4,0,410.4,178,0,232.8,129.5,20.47,118,14.02,336.4,238.8,278.1,226.8,305.4,0,130.15,0,0,0,0,48.019,58.368,51.532,294.25,192.18,0,80.568,0,261.92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.1,222.8,190.3,0,0,218.6,0,0,104.6,0,0,0,168.7,0,8.434,0,78.14,77.43,0,94.34,10.72,0,252.1,0,0,21.166,0,15.229,82.54,0,125.47,0,0,0,2.2614,346.84,18.762,393.34,356.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.7,0,0,0,0,0,10.34,0,0,0,0,0,0,0,0,0,0,0,99.254,0,0,0,0,0
56.64,0,13.63,303,0,0,0,0,0,99.32,0,0,0,63.24,0,0.07918,0,0,0,0,0,0,0,96.44,0,0,194.78,0,0,0,0,0,0,0,15.123,321.52,0,33.689,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.8,399.2,0,604.2,357,412.9,214.9,144,23.12,35.33,0,399.5,225.5,153.6,130.3,282.7,95.57,170.4,144.7,210.4,223.3,340.4,193.1,0,221.9,39.497,86.268,260.11,9.0403,223.05,0,193.24,56.943,71.209,368.25,339.53,269.73,0,235.27,259.08
0,0,0,0,0,0,0,0,0,0,0,55.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.68,0,141.12,0,0,0,0,0,0
183.2,48.61,210.3,0,109.9,54.53,479,350.1,0,35.14,147.2,169.3,446.4,331.1,125.6,0,0,0,74.74,0,81.93,21.32,319.1,231.3,282.8,656.8,0,126.29,452.29,155.61,92.956,30.996,109.18,45.919,287.79,229.49,0,0,50.823,191.1
0,242.4,0,0,0,225.2,0,0,0,0,0,0,0,0,0,272.1,0,0,0,0,0,0,0,0,0,0,91.183,0,0,0,0,0,0,0,0,0,0,0,0,0
103.2,247,0,0,99.66,268.5,0,0,0,0,0,0,0,0,0,0,39.59,0,228.4,4.276,151.5,51.88,209,0,0,296.93,0,220.06,0,0,37.549,0,0,0,0,138.99,106.56,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.98,0,0,0,0,0,589.6,352.9,66.62,0,310.9,0,57.13,0,93.56,279.1,93.91,0,132.1,193.6,0,0,0,0,0,0,0,0,77.464,402.1,154.32,0,0,0,0,288.88,63.591,50.943,0,300.34
0,0,0,33.12,0,0,93.72,0,38.27,0,0,0,0,0,0,14.45,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,459.86,0,0,0,0,0,0,11.839,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,59.06,0,0,0,0,0,0,0,0,0,22.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,477,195.7,82.75,265.9,483.9,315.9,314.9,186.6,169.4,0,0,452.8,350.7,0,254.7,373.7,287.6,0,16.53,74.24,0,641.3,143.8,189.6,155.19,0,14.708,108.28,0,0,272.76,0,53.831,204.69,9.8815,284.39,0,160.91,143.93
41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65.64,91.48,158.5,0,0,0,0,0,62.58,215,0,0,0,88.04,0,79.23,0,100.3,232.7,24.2,392.8,131.3,0,106.42,0,67.203,0,0,0,31.112,0,0,48.731,0,213.13,0,18.427,145.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.63,393.4,0,13.07,308.6,364.7,0,0,0,0,126.6,528.8,0,621.3,34.15,195.8,0,89.56,57.26,0,0,71.29,353.7,341.2,0,207.81,0,267.62,0,0,115.93,511.81,363.31,236.06,203.92,86.553,596.22,46.833,220.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.2,0,0,0,120.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4259,0,0,0,0,0,0,0,0,0
0,0,0,70.62,0,0,0,0,234.7,135.7,389,40.77,177.9,0,238.5,176.1,0,0,151.9,21.49,272.6,183,0,82.98,107.5,109.32,15.948,0,181.24,136.88,220.09,0,138.89,51.693,212.59,193.05,0,0,27.16,118.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.5,0,137.3,45.31,16.95,0,132.7,127.6,1.269,7.361,0,0,0,0,5.662,24.73,0,0,0,0,196.9,49.18,95.84,61.25,0,0,16.531,2.3508,22.5,150.61,0,18.041,0,32.91,0,0,83.727,277.69,0,0
146.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.219,0,0,0,0,0,0,0,0,0
0,67.91,49.83,116.8,132.3,58.96,12.57,0,42.93,55.97,41.08,0,149.9,0,30.15,85.03,389.5,527.6,381.8,0,0,0,164.9,0,70.89,27.504,83.351,43.215,74.784,0,137.39,89.821,93.964,0,0,0,0,160.02,27,51.184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.017,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.8,186,219.7,41.96,0,177.7,14.24,110.3,0,0,53.23,245.4,62.06,0,0,0,57.62,0,130.2,158,0,33.16,383.4,0,0,26.728,138.03,0,0,176.99,122.47,0,126.5,50.159,190.37,25.343,110.59,325.3,0,324.02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.9,0,0,0,39.36,77.61,11.26,0,133.5,0,201.2,188.8,0,9.073,44.07,0,12.9,0,108.6,11.62,0,28.71,172.3,0,0,22.05,27.585,55.279,0,0,0,24.959,0,0,0,43.934,79.54,0,0
